index,mean energies,mean magnetisations
30636,-299.95,0.999896
30637,-299.95,0.999896
30638,-299.95,0.999896
30639,-299.95,0.999896
30640,-299.95,0.999896
30641,-299.95,0.999896
30642,-299.95,0.999896
30643,-299.95,0.999896
30644,-299.95,0.999896
30645,-299.95,0.999896
30646,-299.95,0.999896
30647,-299.95,0.999896
30648,-299.95,0.999896
30649,-299.95,0.999896
30650,-299.95,0.999896
30651,-299.95,0.999896
30652,-299.95,0.999896
30653,-299.95,0.999896
30654,-299.95,0.999896
30655,-299.95,0.999896
30656,-299.95,0.999896
30657,-299.95,0.999896
30658,-299.95,0.999896
30659,-299.95,0.999896
30660,-299.95,0.999896
30661,-299.95,0.999896
30662,-299.95,0.999896
30663,-299.95,0.999896
30664,-299.95,0.999896
30665,-299.95,0.999896
30666,-299.95,0.999896
30667,-299.95,0.999896
30668,-299.95,0.999896
30669,-299.95,0.999896
30670,-299.95,0.999896
30671,-299.95,0.999896
30672,-299.95,0.999896
30673,-299.95,0.999896
30674,-299.95,0.999896
30675,-299.95,0.999896
30676,-299.95,0.999896
30677,-299.95,0.999896
30678,-299.95,0.999896
30679,-299.95,0.999896
30680,-299.95,0.999896
30681,-299.95,0.999896
30682,-299.95,0.999896
30683,-299.95,0.999896
30684,-299.95,0.999896
30685,-299.95,0.999896
30686,-299.95,0.999896
30687,-299.95,0.999896
30688,-299.95,0.999896
30689,-299.95,0.999896
30690,-299.95,0.999896
30691,-299.95,0.999896
30692,-299.95,0.999896
30693,-299.95,0.999896
30694,-299.95,0.999896
30695,-299.95,0.999896
30696,-299.95,0.999896
30697,-299.95,0.999896
30698,-299.95,0.999896
30699,-299.95,0.999896
30700,-299.95,0.999896
30701,-299.95,0.999896
30702,-299.95,0.999896
30703,-299.95,0.999896
30704,-299.95,0.999896
30705,-299.95,0.999896
30706,-299.95,0.999896
30707,-299.95,0.999896
30708,-299.95,0.999896
30709,-299.95,0.999896
30710,-299.95,0.999896
30711,-299.95,0.999896
30712,-299.95,0.999896
30713,-299.95,0.999896
30714,-299.95,0.999896
30715,-299.95,0.999896
30716,-299.95,0.999896
30717,-299.95,0.999896
30718,-299.95,0.999896
30719,-299.95,0.999896
30720,-299.95,0.999896
30721,-299.95,0.999896
30722,-299.95,0.999896
30723,-299.95,0.999896
30724,-299.95,0.999896
30725,-299.95,0.999896
30726,-299.95,0.999896
30727,-299.95,0.999896
30728,-299.95,0.999896
30729,-299.95,0.999896
30730,-299.95,0.999896
30731,-299.95,0.999896
30732,-299.95,0.999896
30733,-299.95,0.999896
30734,-299.95,0.999896
30735,-299.95,0.999896
30736,-299.95,0.999896
30737,-299.95,0.999896
30738,-299.95,0.999896
30739,-299.95,0.999896
30740,-299.95,0.999896
30741,-299.95,0.999896
30742,-299.95,0.999896
30743,-299.95,0.999896
30744,-299.95,0.999896
30745,-299.95,0.999896
30746,-299.95,0.999896
30747,-299.95,0.999896
30748,-299.95,0.999896
30749,-299.95,0.999896
30750,-299.95,0.999896
30751,-299.95,0.999896
30752,-299.95,0.999896
30753,-299.95,0.999896
30754,-299.95,0.999896
30755,-299.95,0.999896
30756,-299.95,0.999896
30757,-299.95,0.999896
30758,-299.95,0.999896
30759,-299.95,0.999896
30760,-299.95,0.999896
30761,-299.95,0.999896
30762,-299.95,0.999896
30763,-299.95,0.999896
30764,-299.95,0.999896
30765,-299.95,0.999896
30766,-299.95,0.999896
30767,-299.95,0.999896
30768,-299.95,0.999896
30769,-299.95,0.999896
30770,-299.95,0.999896
30771,-299.95,0.999896
30772,-299.95,0.999896
30773,-299.95,0.999896
30774,-299.95,0.999896
30775,-299.95,0.999896
30776,-299.95,0.999896
30777,-299.95,0.999896
30778,-299.95,0.999896
30779,-299.95,0.999896
30780,-299.95,0.999896
30781,-299.95,0.999896
30782,-299.95,0.999896
30783,-299.95,0.999896
30784,-299.95,0.999896
30785,-299.95,0.999896
30786,-299.95,0.999896
30787,-299.95,0.999896
30788,-299.95,0.999896
30789,-299.95,0.999896
30790,-299.95,0.999896
30791,-299.95,0.999896
30792,-299.95,0.999896
30793,-299.95,0.999896
30794,-299.95,0.999896
30795,-299.95,0.999896
30796,-299.95,0.999896
30797,-299.95,0.999896
30798,-299.95,0.999896
30799,-299.95,0.999896
30800,-299.95,0.999896
30801,-299.95,0.999896
30802,-299.95,0.999896
30803,-299.95,0.999896
30804,-299.95,0.999896
30805,-299.95,0.999896
30806,-299.95,0.999896
30807,-299.95,0.999896
30808,-299.95,0.999896
30809,-299.95,0.999896
30810,-299.95,0.999896
30811,-299.95,0.999896
30812,-299.95,0.999896
30813,-299.95,0.999896
30814,-299.95,0.999896
30815,-299.95,0.999896
30816,-299.95,0.999896
30817,-299.95,0.999896
30818,-299.95,0.999896
30819,-299.95,0.999896
30820,-299.95,0.999896
30821,-299.95,0.999896
30822,-299.95,0.999896
30823,-299.95,0.999896
30824,-299.95,0.999896
30825,-299.95,0.999896
30826,-299.95,0.999896
30827,-299.95,0.999896
30828,-299.95,0.999896
30829,-299.95,0.999896
30830,-299.95,0.999896
30831,-299.95,0.999896
30832,-299.95,0.999896
30833,-299.95,0.999896
30834,-299.95,0.999896
30835,-299.95,0.999896
30836,-299.95,0.999896
30837,-299.95,0.999896
30838,-299.95,0.999896
30839,-299.95,0.999896
30840,-299.95,0.999896
30841,-299.95,0.999896
30842,-299.95,0.999896
30843,-299.95,0.999896
30844,-299.95,0.999896
30845,-299.95,0.999896
30846,-299.95,0.999896
30847,-299.95,0.999896
30848,-299.95,0.999896
30849,-299.95,0.999896
30850,-299.95,0.999896
30851,-299.95,0.999896
30852,-299.95,0.999896
30853,-299.95,0.999896
30854,-299.95,0.999896
30855,-299.95,0.999896
30856,-299.95,0.999896
30857,-299.95,0.999896
30858,-299.95,0.999896
30859,-299.95,0.999896
30860,-299.95,0.999896
30861,-299.95,0.999896
30862,-299.95,0.999896
30863,-299.95,0.999896
30864,-299.95,0.999896
30865,-299.95,0.999896
30866,-299.95,0.999896
30867,-299.95,0.999896
30868,-299.95,0.999896
30869,-299.95,0.999896
30870,-299.95,0.999896
30871,-299.95,0.999896
30872,-299.95,0.999897
30873,-299.95,0.999897
30874,-299.95,0.999897
30875,-299.95,0.999897
30876,-299.95,0.999897
30877,-299.95,0.999897
30878,-299.95,0.999897
30879,-299.95,0.999897
30880,-299.95,0.999897
30881,-299.95,0.999897
30882,-299.95,0.999897
30883,-299.95,0.999897
30884,-299.95,0.999897
30885,-299.95,0.999897
30886,-299.95,0.999897
30887,-299.95,0.999897
30888,-299.95,0.999897
30889,-299.95,0.999897
30890,-299.95,0.999897
30891,-299.95,0.999897
30892,-299.95,0.999897
30893,-299.95,0.999897
30894,-299.95,0.999897
30895,-299.95,0.999897
30896,-299.95,0.999897
30897,-299.95,0.999897
30898,-299.95,0.999897
30899,-299.95,0.999897
30900,-299.95,0.999897
30901,-299.95,0.999897
30902,-299.95,0.999897
30903,-299.95,0.999897
30904,-299.95,0.999897
30905,-299.95,0.999897
30906,-299.95,0.999897
30907,-299.95,0.999897
30908,-299.95,0.999897
30909,-299.95,0.999897
30910,-299.95,0.999897
30911,-299.95,0.999897
30912,-299.95,0.999897
30913,-299.95,0.999897
30914,-299.95,0.999897
30915,-299.95,0.999897
30916,-299.95,0.999897
30917,-299.95,0.999897
30918,-299.95,0.999897
30919,-299.95,0.999897
30920,-299.95,0.999897
30921,-299.95,0.999897
30922,-299.95,0.999897
30923,-299.95,0.999897
30924,-299.95,0.999897
30925,-299.95,0.999897
30926,-299.95,0.999897
30927,-299.95,0.999897
30928,-299.95,0.999897
30929,-299.95,0.999897
30930,-299.95,0.999897
30931,-299.95,0.999897
30932,-299.95,0.999897
30933,-299.95,0.999897
30934,-299.95,0.999897
30935,-299.95,0.999897
30936,-299.95,0.999897
30937,-299.95,0.999897
30938,-299.95,0.999897
30939,-299.95,0.999897
30940,-299.95,0.999897
30941,-299.95,0.999897
30942,-299.95,0.999897
30943,-299.95,0.999897
30944,-299.95,0.999897
30945,-299.95,0.999897
30946,-299.95,0.999897
30947,-299.95,0.999897
30948,-299.95,0.999897
30949,-299.95,0.999897
30950,-299.95,0.999897
30951,-299.95,0.999897
30952,-299.95,0.999897
30953,-299.95,0.999897
30954,-299.95,0.999897
30955,-299.95,0.999897
30956,-299.95,0.999897
30957,-299.95,0.999897
30958,-299.95,0.999897
30959,-299.95,0.999897
30960,-299.95,0.999897
30961,-299.95,0.999897
30962,-299.95,0.999897
30963,-299.95,0.999897
30964,-299.95,0.999897
30965,-299.95,0.999897
30966,-299.95,0.999897
30967,-299.95,0.999897
30968,-299.95,0.999897
30969,-299.95,0.999897
30970,-299.95,0.999897
30971,-299.95,0.999897
30972,-299.95,0.999897
30973,-299.95,0.999897
30974,-299.95,0.999897
30975,-299.95,0.999897
30976,-299.95,0.999897
30977,-299.95,0.999897
30978,-299.95,0.999897
30979,-299.95,0.999897
30980,-299.95,0.999897
30981,-299.95,0.999897
30982,-299.95,0.999897
30983,-299.95,0.999897
30984,-299.95,0.999897
30985,-299.95,0.999897
30986,-299.95,0.999897
30987,-299.95,0.999897
30988,-299.95,0.999897
30989,-299.95,0.999897
30990,-299.95,0.999897
30991,-299.95,0.999897
30992,-299.95,0.999897
30993,-299.95,0.999897
30994,-299.95,0.999897
30995,-299.95,0.999897
30996,-299.95,0.999897
30997,-299.95,0.999897
30998,-299.95,0.999897
30999,-299.95,0.999897
31000,-299.95,0.999897
31001,-299.95,0.999897
31002,-299.95,0.999897
31003,-299.95,0.999897
31004,-299.95,0.999897
31005,-299.95,0.999897
31006,-299.95,0.999897
31007,-299.95,0.999897
31008,-299.95,0.999897
31009,-299.95,0.999897
31010,-299.95,0.999897
31011,-299.95,0.999897
31012,-299.95,0.999897
31013,-299.95,0.999897
31014,-299.95,0.999897
31015,-299.95,0.999897
31016,-299.95,0.999897
31017,-299.95,0.999897
31018,-299.95,0.999897
31019,-299.95,0.999897
31020,-299.95,0.999897
31021,-299.95,0.999897
31022,-299.95,0.999897
31023,-299.95,0.999897
31024,-299.95,0.999897
31025,-299.95,0.999897
31026,-299.95,0.999897
31027,-299.95,0.999897
31028,-299.95,0.999897
31029,-299.95,0.999897
31030,-299.95,0.999897
31031,-299.95,0.999897
31032,-299.95,0.999897
31033,-299.95,0.999897
31034,-299.95,0.999897
31035,-299.95,0.999897
31036,-299.95,0.999897
31037,-299.95,0.999897
31038,-299.95,0.999897
31039,-299.95,0.999897
31040,-299.95,0.999897
31041,-299.95,0.999897
31042,-299.95,0.999897
31043,-299.95,0.999897
31044,-299.95,0.999897
31045,-299.95,0.999897
31046,-299.95,0.999897
31047,-299.95,0.999897
31048,-299.95,0.999897
31049,-299.95,0.999897
31050,-299.95,0.999897
31051,-299.95,0.999897
31052,-299.95,0.999897
31053,-299.95,0.999897
31054,-299.95,0.999897
31055,-299.95,0.999897
31056,-299.95,0.999897
31057,-299.95,0.999897
31058,-299.95,0.999897
31059,-299.95,0.999897
31060,-299.95,0.999897
31061,-299.95,0.999897
31062,-299.95,0.999897
31063,-299.95,0.999897
31064,-299.95,0.999897
31065,-299.95,0.999897
31066,-299.95,0.999897
31067,-299.95,0.999897
31068,-299.95,0.999897
31069,-299.95,0.999897
31070,-299.95,0.999897
31071,-299.95,0.999897
31072,-299.95,0.999897
31073,-299.95,0.999897
31074,-299.95,0.999897
31075,-299.95,0.999897
31076,-299.95,0.999897
31077,-299.95,0.999897
31078,-299.95,0.999897
31079,-299.95,0.999897
31080,-299.95,0.999897
31081,-299.95,0.999897
31082,-299.95,0.999897
31083,-299.95,0.999897
31084,-299.95,0.999897
31085,-299.95,0.999897
31086,-299.95,0.999897
31087,-299.95,0.999897
31088,-299.95,0.999897
31089,-299.95,0.999897
31090,-299.95,0.999897
31091,-299.95,0.999897
31092,-299.95,0.999897
31093,-299.95,0.999897
31094,-299.95,0.999897
31095,-299.95,0.999897
31096,-299.95,0.999897
31097,-299.95,0.999897
31098,-299.95,0.999897
31099,-299.95,0.999897
31100,-299.95,0.999897
31101,-299.95,0.999897
31102,-299.95,0.999897
31103,-299.95,0.999897
31104,-299.95,0.999897
31105,-299.95,0.999897
31106,-299.95,0.999897
31107,-299.95,0.999897
31108,-299.95,0.999897
31109,-299.95,0.999897
31110,-299.95,0.999897
31111,-299.95,0.999897
31112,-299.95,0.999897
31113,-299.95,0.999897
31114,-299.95,0.999897
31115,-299.95,0.999897
31116,-299.95,0.999897
31117,-299.95,0.999897
31118,-299.95,0.999897
31119,-299.95,0.999897
31120,-299.95,0.999897
31121,-299.95,0.999897
31122,-299.95,0.999897
31123,-299.95,0.999897
31124,-299.95,0.999897
31125,-299.95,0.999897
31126,-299.95,0.999897
31127,-299.95,0.999897
31128,-299.95,0.999897
31129,-299.95,0.999897
31130,-299.95,0.999897
31131,-299.95,0.999897
31132,-299.95,0.999897
31133,-299.95,0.999897
31134,-299.95,0.999897
31135,-299.95,0.999897
31136,-299.95,0.999897
31137,-299.95,0.999897
31138,-299.95,0.999897
31139,-299.95,0.999897
31140,-299.95,0.999897
31141,-299.95,0.999897
31142,-299.95,0.999897
31143,-299.95,0.999897
31144,-299.95,0.999897
31145,-299.95,0.999897
31146,-299.95,0.999897
31147,-299.95,0.999897
31148,-299.95,0.999897
31149,-299.95,0.999897
31150,-299.95,0.999897
31151,-299.95,0.999897
31152,-299.95,0.999897
31153,-299.95,0.999897
31154,-299.95,0.999897
31155,-299.95,0.999897
31156,-299.95,0.999897
31157,-299.95,0.999897
31158,-299.95,0.999897
31159,-299.95,0.999897
31160,-299.95,0.999897
31161,-299.95,0.999897
31162,-299.95,0.999897
31163,-299.95,0.999897
31164,-299.95,0.999897
31165,-299.95,0.999897
31166,-299.95,0.999897
31167,-299.95,0.999897
31168,-299.95,0.999897
31169,-299.95,0.999897
31170,-299.95,0.999897
31171,-299.95,0.999897
31172,-299.95,0.999897
31173,-299.95,0.999897
31174,-299.95,0.999897
31175,-299.95,0.999897
31176,-299.95,0.999897
31177,-299.95,0.999897
31178,-299.95,0.999897
31179,-299.95,0.999897
31180,-299.95,0.999897
31181,-299.95,0.999897
31182,-299.95,0.999897
31183,-299.95,0.999897
31184,-299.95,0.999897
31185,-299.95,0.999897
31186,-299.95,0.999897
31187,-299.95,0.999897
31188,-299.95,0.999897
31189,-299.95,0.999897
31190,-299.95,0.999897
31191,-299.95,0.999897
31192,-299.95,0.999897
31193,-299.95,0.999897
31194,-299.95,0.999897
31195,-299.95,0.999897
31196,-299.95,0.999897
31197,-299.95,0.999897
31198,-299.95,0.999897
31199,-299.95,0.999897
31200,-299.95,0.999897
31201,-299.95,0.999897
31202,-299.95,0.999897
31203,-299.95,0.999897
31204,-299.95,0.999897
31205,-299.95,0.999897
31206,-299.95,0.999897
31207,-299.95,0.999897
31208,-299.95,0.999897
31209,-299.95,0.999897
31210,-299.95,0.999897
31211,-299.95,0.999897
31212,-299.95,0.999897
31213,-299.95,0.999897
31214,-299.95,0.999897
31215,-299.95,0.999897
31216,-299.95,0.999897
31217,-299.95,0.999897
31218,-299.95,0.999897
31219,-299.95,0.999897
31220,-299.95,0.999897
31221,-299.95,0.999897
31222,-299.95,0.999897
31223,-299.95,0.999897
31224,-299.95,0.999897
31225,-299.95,0.999897
31226,-299.95,0.999897
31227,-299.95,0.999897
31228,-299.95,0.999897
31229,-299.95,0.999897
31230,-299.95,0.999897
31231,-299.95,0.999897
31232,-299.95,0.999897
31233,-299.95,0.999897
31234,-299.95,0.999897
31235,-299.95,0.999897
31236,-299.95,0.999897
31237,-299.95,0.999897
31238,-299.95,0.999897
31239,-299.95,0.999897
31240,-299.95,0.999897
31241,-299.95,0.999897
31242,-299.95,0.999897
31243,-299.95,0.999897
31244,-299.95,0.999897
31245,-299.95,0.999897
31246,-299.95,0.999897
31247,-299.95,0.999897
31248,-299.95,0.999897
31249,-299.95,0.999897
31250,-299.95,0.999897
31251,-299.95,0.999897
31252,-299.95,0.999897
31253,-299.95,0.999897
31254,-299.95,0.999897
31255,-299.95,0.999897
31256,-299.95,0.999897
31257,-299.95,0.999897
31258,-299.95,0.999897
31259,-299.95,0.999897
31260,-299.95,0.999897
31261,-299.95,0.999897
31262,-299.95,0.999897
31263,-299.95,0.999897
31264,-299.95,0.999897
31265,-299.95,0.999897
31266,-299.95,0.999897
31267,-299.95,0.999897
31268,-299.95,0.999897
31269,-299.95,0.999897
31270,-299.95,0.999897
31271,-299.95,0.999897
31272,-299.95,0.999897
31273,-299.95,0.999897
31274,-299.95,0.999897
31275,-299.95,0.999897
31276,-299.95,0.999897
31277,-299.95,0.999897
31278,-299.95,0.999897
31279,-299.95,0.999897
31280,-299.95,0.999897
31281,-299.95,0.999897
31282,-299.95,0.999897
31283,-299.95,0.999897
31284,-299.95,0.999897
31285,-299.95,0.999897
31286,-299.95,0.999897
31287,-299.95,0.999897
31288,-299.95,0.999897
31289,-299.95,0.999897
31290,-299.95,0.999897
31291,-299.95,0.999897
31292,-299.95,0.999897
31293,-299.95,0.999897
31294,-299.95,0.999897
31295,-299.95,0.999897
31296,-299.95,0.999897
31297,-299.95,0.999897
31298,-299.95,0.999897
31299,-299.95,0.999897
31300,-299.95,0.999897
31301,-299.95,0.999897
31302,-299.95,0.999897
31303,-299.95,0.999897
31304,-299.95,0.999897
31305,-299.95,0.999897
31306,-299.95,0.999897
31307,-299.95,0.999897
31308,-299.95,0.999897
31309,-299.95,0.999897
31310,-299.95,0.999897
31311,-299.95,0.999897
31312,-299.95,0.999897
31313,-299.95,0.999897
31314,-299.95,0.999897
31315,-299.95,0.999897
31316,-299.95,0.999897
31317,-299.95,0.999897
31318,-299.95,0.999897
31319,-299.95,0.999897
31320,-299.95,0.999897
31321,-299.95,0.999897
31322,-299.95,0.999897
31323,-299.95,0.999897
31324,-299.95,0.999897
31325,-299.95,0.999897
31326,-299.95,0.999897
31327,-299.95,0.999897
31328,-299.95,0.999897
31329,-299.95,0.999897
31330,-299.95,0.999897
31331,-299.95,0.999897
31332,-299.95,0.999897
31333,-299.95,0.999897
31334,-299.95,0.999897
31335,-299.95,0.999897
31336,-299.95,0.999897
31337,-299.95,0.999897
31338,-299.95,0.999897
31339,-299.95,0.999897
31340,-299.95,0.999897
31341,-299.95,0.999897
31342,-299.95,0.999897
31343,-299.95,0.999897
31344,-299.95,0.999897
31345,-299.95,0.999897
31346,-299.95,0.999897
31347,-299.95,0.999897
31348,-299.95,0.999897
31349,-299.95,0.999897
31350,-299.95,0.999897
31351,-299.95,0.999897
31352,-299.95,0.999897
31353,-299.95,0.999897
31354,-299.95,0.999897
31355,-299.95,0.999897
31356,-299.95,0.999897
31357,-299.95,0.999897
31358,-299.95,0.999897
31359,-299.95,0.999897
31360,-299.95,0.999897
31361,-299.95,0.999897
31362,-299.95,0.999897
31363,-299.95,0.999897
31364,-299.95,0.999897
31365,-299.95,0.999897
31366,-299.95,0.999897
31367,-299.95,0.999897
31368,-299.95,0.999898
31369,-299.95,0.999898
31370,-299.95,0.999898
31371,-299.95,0.999898
31372,-299.95,0.999898
31373,-299.95,0.999898
31374,-299.95,0.999898
31375,-299.95,0.999898
31376,-299.95,0.999898
31377,-299.95,0.999898
31378,-299.95,0.999898
31379,-299.95,0.999898
31380,-299.95,0.999898
31381,-299.95,0.999898
31382,-299.95,0.999898
31383,-299.95,0.999898
31384,-299.95,0.999898
31385,-299.95,0.999898
31386,-299.95,0.999898
31387,-299.95,0.999898
31388,-299.95,0.999898
31389,-299.95,0.999898
31390,-299.95,0.999898
31391,-299.95,0.999898
31392,-299.95,0.999898
31393,-299.95,0.999898
31394,-299.95,0.999898
31395,-299.95,0.999898
31396,-299.95,0.999898
31397,-299.95,0.999898
31398,-299.95,0.999898
31399,-299.95,0.999898
31400,-299.95,0.999898
31401,-299.95,0.999898
31402,-299.95,0.999898
31403,-299.95,0.999898
31404,-299.95,0.999898
31405,-299.95,0.999898
31406,-299.95,0.999898
31407,-299.95,0.999898
31408,-299.95,0.999898
31409,-299.95,0.999898
31410,-299.95,0.999898
31411,-299.95,0.999898
31412,-299.95,0.999898
31413,-299.95,0.999898
31414,-299.95,0.999898
31415,-299.95,0.999898
31416,-299.95,0.999898
31417,-299.95,0.999898
31418,-299.95,0.999898
31419,-299.95,0.999898
31420,-299.95,0.999898
31421,-299.95,0.999898
31422,-299.95,0.999898
31423,-299.95,0.999898
31424,-299.95,0.999898
31425,-299.95,0.999898
31426,-299.95,0.999898
31427,-299.95,0.999898
31428,-299.95,0.999898
31429,-299.95,0.999898
31430,-299.95,0.999898
31431,-299.95,0.999898
31432,-299.95,0.999898
31433,-299.95,0.999898
31434,-299.95,0.999898
31435,-299.95,0.999898
31436,-299.95,0.999898
31437,-299.95,0.999898
31438,-299.95,0.999898
31439,-299.95,0.999898
31440,-299.95,0.999898
31441,-299.95,0.999898
31442,-299.95,0.999898
31443,-299.95,0.999898
31444,-299.95,0.999898
31445,-299.95,0.999898
31446,-299.95,0.999898
31447,-299.95,0.999898
31448,-299.95,0.999898
31449,-299.95,0.999898
31450,-299.95,0.999898
31451,-299.95,0.999898
31452,-299.95,0.999898
31453,-299.95,0.999898
31454,-299.95,0.999898
31455,-299.95,0.999898
31456,-299.95,0.999898
31457,-299.95,0.999898
31458,-299.95,0.999898
31459,-299.95,0.999898
31460,-299.95,0.999898
31461,-299.95,0.999898
31462,-299.95,0.999898
31463,-299.95,0.999898
31464,-299.95,0.999898
31465,-299.95,0.999898
31466,-299.951,0.999898
31467,-299.951,0.999898
31468,-299.951,0.999898
31469,-299.951,0.999898
31470,-299.951,0.999898
31471,-299.951,0.999898
31472,-299.951,0.999898
31473,-299.951,0.999898
31474,-299.951,0.999898
31475,-299.951,0.999898
31476,-299.951,0.999898
31477,-299.951,0.999898
31478,-299.951,0.999898
31479,-299.951,0.999898
31480,-299.951,0.999898
31481,-299.951,0.999898
31482,-299.951,0.999898
31483,-299.951,0.999898
31484,-299.951,0.999898
31485,-299.951,0.999898
31486,-299.951,0.999898
31487,-299.951,0.999898
31488,-299.951,0.999898
31489,-299.951,0.999898
31490,-299.951,0.999898
31491,-299.951,0.999898
31492,-299.951,0.999898
31493,-299.951,0.999898
31494,-299.951,0.999898
31495,-299.951,0.999898
31496,-299.951,0.999898
31497,-299.951,0.999898
31498,-299.951,0.999898
31499,-299.951,0.999898
31500,-299.951,0.999898
31501,-299.951,0.999898
31502,-299.951,0.999898
31503,-299.951,0.999898
31504,-299.951,0.999898
31505,-299.951,0.999898
31506,-299.951,0.999898
31507,-299.951,0.999898
31508,-299.951,0.999898
31509,-299.951,0.999898
31510,-299.951,0.999898
31511,-299.951,0.999898
31512,-299.951,0.999898
31513,-299.951,0.999898
31514,-299.951,0.999898
31515,-299.951,0.999898
31516,-299.951,0.999898
31517,-299.951,0.999898
31518,-299.951,0.999898
31519,-299.951,0.999898
31520,-299.951,0.999898
31521,-299.951,0.999898
31522,-299.951,0.999898
31523,-299.951,0.999898
31524,-299.951,0.999898
31525,-299.951,0.999898
31526,-299.951,0.999898
31527,-299.951,0.999898
31528,-299.951,0.999898
31529,-299.951,0.999898
31530,-299.951,0.999898
31531,-299.951,0.999898
31532,-299.951,0.999898
31533,-299.951,0.999898
31534,-299.951,0.999898
31535,-299.951,0.999898
31536,-299.951,0.999898
31537,-299.951,0.999898
31538,-299.951,0.999898
31539,-299.951,0.999898
31540,-299.951,0.999898
31541,-299.951,0.999898
31542,-299.951,0.999898
31543,-299.951,0.999898
31544,-299.951,0.999898
31545,-299.951,0.999898
31546,-299.951,0.999898
31547,-299.951,0.999898
31548,-299.951,0.999898
31549,-299.951,0.999898
31550,-299.951,0.999898
31551,-299.951,0.999898
31552,-299.951,0.999898
31553,-299.951,0.999898
31554,-299.951,0.999898
31555,-299.951,0.999898
31556,-299.951,0.999898
31557,-299.951,0.999898
31558,-299.951,0.999898
31559,-299.951,0.999898
31560,-299.951,0.999898
31561,-299.951,0.999898
31562,-299.951,0.999898
31563,-299.951,0.999898
31564,-299.951,0.999898
31565,-299.951,0.999898
31566,-299.951,0.999898
31567,-299.951,0.999898
31568,-299.951,0.999898
31569,-299.951,0.999898
31570,-299.951,0.999898
31571,-299.951,0.999898
31572,-299.951,0.999898
31573,-299.951,0.999898
31574,-299.951,0.999898
31575,-299.951,0.999898
31576,-299.951,0.999898
31577,-299.951,0.999898
31578,-299.951,0.999898
31579,-299.951,0.999898
31580,-299.951,0.999898
31581,-299.951,0.999898
31582,-299.951,0.999898
31583,-299.951,0.999898
31584,-299.951,0.999898
31585,-299.951,0.999898
31586,-299.951,0.999898
31587,-299.951,0.999898
31588,-299.951,0.999898
31589,-299.951,0.999898
31590,-299.951,0.999898
31591,-299.951,0.999898
31592,-299.951,0.999898
31593,-299.951,0.999898
31594,-299.951,0.999898
31595,-299.951,0.999898
31596,-299.951,0.999898
31597,-299.951,0.999898
31598,-299.951,0.999898
31599,-299.951,0.999898
31600,-299.951,0.999898
31601,-299.951,0.999898
31602,-299.951,0.999898
31603,-299.951,0.999898
31604,-299.951,0.999898
31605,-299.951,0.999898
31606,-299.951,0.999898
31607,-299.951,0.999898
31608,-299.951,0.999898
31609,-299.951,0.999898
31610,-299.951,0.999898
31611,-299.951,0.999898
31612,-299.951,0.999898
31613,-299.951,0.999898
31614,-299.951,0.999898
31615,-299.951,0.999898
31616,-299.951,0.999898
31617,-299.951,0.999898
31618,-299.951,0.999898
31619,-299.951,0.999898
31620,-299.951,0.999898
31621,-299.951,0.999898
31622,-299.951,0.999898
31623,-299.951,0.999898
31624,-299.951,0.999898
31625,-299.951,0.999898
31626,-299.951,0.999898
31627,-299.951,0.999898
31628,-299.95,0.999898
31629,-299.95,0.999898
31630,-299.95,0.999898
31631,-299.95,0.999898
31632,-299.95,0.999898
31633,-299.95,0.999898
31634,-299.95,0.999898
31635,-299.95,0.999898
31636,-299.95,0.999898
31637,-299.95,0.999898
31638,-299.95,0.999898
31639,-299.95,0.999898
31640,-299.95,0.999898
31641,-299.95,0.999898
31642,-299.95,0.999898
31643,-299.95,0.999898
31644,-299.95,0.999898
31645,-299.95,0.999898
31646,-299.95,0.999898
31647,-299.95,0.999898
31648,-299.95,0.999898
31649,-299.95,0.999898
31650,-299.95,0.999898
31651,-299.95,0.999898
31652,-299.95,0.999898
31653,-299.95,0.999898
31654,-299.95,0.999898
31655,-299.95,0.999898
31656,-299.95,0.999898
31657,-299.95,0.999898
31658,-299.95,0.999898
31659,-299.95,0.999898
31660,-299.95,0.999898
31661,-299.95,0.999898
31662,-299.95,0.999898
31663,-299.95,0.999898
31664,-299.95,0.999898
31665,-299.95,0.999898
31666,-299.95,0.999898
31667,-299.95,0.999898
31668,-299.951,0.999898
31669,-299.951,0.999898
31670,-299.951,0.999898
31671,-299.951,0.999898
31672,-299.951,0.999898
31673,-299.951,0.999898
31674,-299.951,0.999898
31675,-299.951,0.999898
31676,-299.951,0.999898
31677,-299.951,0.999898
31678,-299.951,0.999898
31679,-299.951,0.999898
31680,-299.951,0.999898
31681,-299.951,0.999898
31682,-299.951,0.999898
31683,-299.951,0.999898
31684,-299.951,0.999898
31685,-299.951,0.999898
31686,-299.951,0.999898
31687,-299.951,0.999898
31688,-299.951,0.999898
31689,-299.951,0.999898
31690,-299.951,0.999898
31691,-299.95,0.999897
31692,-299.95,0.999897
31693,-299.95,0.999897
31694,-299.95,0.999897
31695,-299.95,0.999897
31696,-299.95,0.999897
31697,-299.95,0.999897
31698,-299.95,0.999897
31699,-299.95,0.999897
31700,-299.95,0.999897
31701,-299.95,0.999897
31702,-299.95,0.999897
31703,-299.95,0.999897
31704,-299.95,0.999897
31705,-299.95,0.999897
31706,-299.95,0.999897
31707,-299.95,0.999897
31708,-299.95,0.999897
31709,-299.95,0.999897
31710,-299.95,0.999897
