index,mean energies,mean magnetisations
1871,-199.671,-2.13789e-05
1872,-199.671,-2.13675e-05
1873,-199.671,-2.13561e-05
1874,-199.671,-2.13447e-05
1875,-199.671,-2.13333e-05
1876,-199.672,-2.1322e-05
1877,-199.672,-2.13106e-05
1878,-199.672,-2.12993e-05
1879,-199.672,-2.12879e-05
1880,-199.672,-2.12766e-05
1881,-199.673,-2.12653e-05
1882,-199.673,-2.1254e-05
1883,-199.673,-2.12427e-05
1884,-199.673,-2.12314e-05
1885,-199.673,-2.12202e-05
1886,-199.673,-2.12089e-05
1887,-199.674,-2.11977e-05
1888,-199.674,-2.11864e-05
1889,-199.674,-2.11752e-05
1890,-199.674,-2.1164e-05
1891,-199.674,-2.11528e-05
1892,-199.674,-2.11416e-05
1893,-199.67,-1.05652e-05
1894,-199.671,-1.05597e-05
1895,-199.671,-1.05541e-05
1896,-199.671,-1.05485e-05
1897,-199.667,0
1898,-199.667,0
1899,-199.667,0
1900,-199.667,0
1901,-199.668,0
1902,-199.668,0
1903,-199.668,0
1904,-199.668,0
1905,-199.668,0
1906,-199.668,0
1907,-199.669,0
1908,-199.669,0
1909,-199.669,0
1910,-199.669,0
1911,-199.669,0
1912,-199.669,0
1913,-199.67,0
1914,-199.67,0
1915,-199.67,0
1916,-199.67,0
1917,-199.67,0
1918,-199.67,0
1919,-199.671,0
1920,-199.671,0
1921,-199.671,0
1922,-199.671,0
1923,-199.671,0
1924,-199.672,0
1925,-199.672,0
1926,-199.672,0
1927,-199.672,0
1928,-199.672,0
1929,-199.672,0
1930,-199.673,0
1931,-199.673,0
1932,-199.673,0
1933,-199.669,1.03466e-05
1934,-199.669,1.03413e-05
1935,-199.669,1.03359e-05
1936,-199.669,1.03306e-05
1937,-199.665,2.06505e-05
1938,-199.666,2.06398e-05
1939,-199.666,2.06292e-05
1940,-199.666,2.06186e-05
1941,-199.666,2.06079e-05
1942,-199.666,2.05973e-05
1943,-199.666,2.05867e-05
1944,-199.667,2.05761e-05
1945,-199.667,2.05656e-05
1946,-199.667,2.0555e-05
1947,-199.667,2.05444e-05
1948,-199.667,2.05339e-05
1949,-199.668,2.05233e-05
1950,-199.668,2.05128e-05
1951,-199.668,2.05023e-05
1952,-199.668,2.04918e-05
1953,-199.668,2.04813e-05
1954,-199.668,2.04708e-05
1955,-199.669,2.04604e-05
1956,-199.669,2.04499e-05
1957,-199.669,2.04394e-05
1958,-199.669,2.0429e-05
1959,-199.669,2.04186e-05
1960,-199.669,2.04082e-05
1961,-199.67,2.03978e-05
1962,-199.67,2.03874e-05
1963,-199.67,2.0377e-05
1964,-199.67,2.03666e-05
1965,-199.67,2.03562e-05
1966,-199.67,2.03459e-05
1967,-199.671,2.03355e-05
1968,-199.671,2.03252e-05
1969,-199.671,2.03149e-05
1970,-199.671,2.03046e-05
1971,-199.671,2.02943e-05
1972,-199.671,2.0284e-05
1973,-199.672,2.02737e-05
1974,-199.672,2.02634e-05
1975,-199.672,2.02532e-05
1976,-199.672,2.02429e-05
1977,-199.672,2.02327e-05
1978,-199.672,2.02224e-05
1979,-199.673,2.02122e-05
1980,-199.673,2.0202e-05
1981,-199.673,2.01918e-05
1982,-199.673,2.01816e-05
1983,-199.673,2.01715e-05
1984,-199.673,2.01613e-05
1985,-199.67,3.02267e-05
1986,-199.67,3.02115e-05
1987,-199.67,3.01963e-05
1988,-199.67,3.01811e-05
1989,-199.67,3.01659e-05
1990,-199.67,3.01508e-05
1991,-199.671,3.01356e-05
1992,-199.671,3.01205e-05
1993,-199.671,3.01054e-05
1994,-199.671,3.00903e-05
1995,-199.671,3.00752e-05
1996,-199.671,3.00601e-05
1997,-199.672,3.00451e-05
1998,-199.672,3.003e-05
1999,-199.672,3.0015e-05
2000,-199.672,3e-05
2001,-199.672,2.9985e-05
2002,-199.672,2.997e-05
2003,-199.672,2.99551e-05
2004,-199.673,2.99401e-05
2005,-199.673,2.99252e-05
2006,-199.673,2.99103e-05
2007,-199.673,2.98954e-05
2008,-199.673,2.98805e-05
2009,-199.673,2.98656e-05
2010,-199.674,2.98507e-05
2011,-199.674,2.98359e-05
2012,-199.674,2.98211e-05
2013,-199.674,2.98063e-05
2014,-199.674,2.97915e-05
2015,-199.674,2.97767e-05
2016,-199.675,2.97619e-05
2017,-199.675,2.97471e-05
2018,-199.675,2.97324e-05
2019,-199.675,2.97177e-05
2020,-199.675,2.9703e-05
2021,-199.675,2.96883e-05
2022,-199.676,2.96736e-05
2023,-199.676,2.96589e-05
2024,-199.672,1.97628e-05
2025,-199.672,1.97531e-05
2026,-199.672,1.97433e-05
2027,-199.672,1.97336e-05
2028,-199.673,1.97239e-05
2029,-199.673,1.97141e-05
2030,-199.673,1.97044e-05
2031,-199.673,1.96947e-05
2032,-199.673,1.9685e-05
2033,-199.673,1.96754e-05
2034,-199.674,1.96657e-05
2035,-199.674,1.9656e-05
2036,-199.674,1.96464e-05
2037,-199.674,1.96367e-05
2038,-199.674,1.96271e-05
2039,-199.674,1.96175e-05
2040,-199.675,1.96078e-05
2041,-199.675,1.95982e-05
2042,-199.675,1.95886e-05
2043,-199.675,1.95791e-05
2044,-199.675,1.95695e-05
2045,-199.675,1.95599e-05
2046,-199.675,1.95503e-05
2047,-199.676,1.95408e-05
2048,-199.676,1.95312e-05
2049,-199.676,1.95217e-05
2050,-199.676,1.95122e-05
2051,-199.676,1.95027e-05
2052,-199.676,1.94932e-05
2053,-199.677,1.94837e-05
2054,-199.677,1.94742e-05
2055,-199.677,1.94647e-05
2056,-199.677,1.94553e-05
2057,-199.677,1.94458e-05
2058,-199.677,1.94363e-05
2059,-199.678,1.94269e-05
2060,-199.678,1.94175e-05
2061,-199.678,1.94081e-05
2062,-199.678,1.93986e-05
2063,-199.678,1.93892e-05
2064,-199.678,1.93798e-05
2065,-199.678,1.93705e-05
2066,-199.679,1.93611e-05
2067,-199.679,1.93517e-05
2068,-199.679,1.93424e-05
2069,-199.679,1.9333e-05
2070,-199.679,1.93237e-05
2071,-199.679,1.93143e-05
2072,-199.68,1.9305e-05
2073,-199.68,1.92957e-05
2074,-199.676,2.89296e-05
2075,-199.676,2.89157e-05
2076,-199.676,2.89017e-05
2077,-199.676,2.88878e-05
2078,-199.677,2.88739e-05
2079,-199.677,2.886e-05
2080,-199.677,2.88462e-05
2081,-199.677,2.88323e-05
2082,-199.677,2.88184e-05
2083,-199.677,2.88046e-05
2084,-199.678,2.87908e-05
2085,-199.678,2.8777e-05
2086,-199.674,1.91755e-05
2087,-199.674,1.91663e-05
2088,-199.674,1.91571e-05
2089,-199.674,1.91479e-05
2090,-199.675,1.91388e-05
2091,-199.675,1.91296e-05
2092,-199.675,1.91205e-05
2093,-199.675,1.91113e-05
2094,-199.675,1.91022e-05
2095,-199.675,1.90931e-05
2096,-199.676,1.9084e-05
2097,-199.676,1.90749e-05
2098,-199.676,1.90658e-05
2099,-199.676,1.90567e-05
2100,-199.676,1.90476e-05
2101,-199.676,1.90386e-05
2102,-199.676,1.90295e-05
2103,-199.677,1.90204e-05
2104,-199.677,1.90114e-05
2105,-199.677,1.90024e-05
2106,-199.677,1.89934e-05
2107,-199.677,1.89843e-05
2108,-199.677,1.89753e-05
2109,-199.678,1.89663e-05
2110,-199.678,1.89573e-05
2111,-199.678,1.89484e-05
2112,-199.678,1.89394e-05
2113,-199.678,1.89304e-05
2114,-199.678,1.89215e-05
2115,-199.678,1.89125e-05
2116,-199.679,1.89036e-05
2117,-199.679,1.88947e-05
2118,-199.679,1.88857e-05
2119,-199.679,1.88768e-05
2120,-199.679,1.88679e-05
2121,-199.679,1.8859e-05
2122,-199.68,1.88501e-05
2123,-199.68,1.88413e-05
2124,-199.68,1.88324e-05
2125,-199.68,1.88235e-05
2126,-199.68,1.88147e-05
2127,-199.68,1.88058e-05
2128,-199.677,2.81955e-05
2129,-199.677,2.81822e-05
2130,-199.677,2.8169e-05
2131,-199.677,2.81558e-05
2132,-199.677,2.81426e-05
2133,-199.674,3.75059e-05
2134,-199.674,3.74883e-05
2135,-199.674,3.74707e-05
2136,-199.674,3.74532e-05
2137,-199.674,3.74357e-05
2138,-199.674,3.74181e-05
2139,-199.675,3.74007e-05
2140,-199.675,3.73832e-05
2141,-199.675,3.73657e-05
2142,-199.675,3.73483e-05
2143,-199.675,3.73308e-05
2144,-199.675,3.73134e-05
2145,-199.676,3.7296e-05
2146,-199.676,3.72787e-05
2147,-199.676,3.72613e-05
2148,-199.676,3.72439e-05
2149,-199.676,3.72266e-05
2150,-199.676,3.72093e-05
2151,-199.676,3.7192e-05
2152,-199.677,3.71747e-05
2153,-199.677,3.71575e-05
2154,-199.673,2.78552e-05
2155,-199.673,2.78422e-05
2156,-199.673,2.78293e-05
2157,-199.674,2.78164e-05
2158,-199.674,2.78035e-05
2159,-199.674,2.77906e-05
2160,-199.674,2.77778e-05
2161,-199.671,3.70199e-05
2162,-199.671,3.70028e-05
2163,-199.671,3.69857e-05
2164,-199.671,3.69686e-05
2165,-199.667,4.61894e-05
2166,-199.668,4.61681e-05
2167,-199.668,4.61467e-05
2168,-199.668,4.61255e-05
2169,-199.668,4.61042e-05
2170,-199.668,4.60829e-05
2171,-199.668,4.60617e-05
2172,-199.669,4.60405e-05
2173,-199.669,4.60193e-05
2174,-199.669,4.59982e-05
2175,-199.669,4.5977e-05
2176,-199.669,4.59559e-05
2177,-199.669,4.59348e-05
2178,-199.669,4.59137e-05
2179,-199.67,4.58926e-05
2180,-199.67,4.58716e-05
2181,-199.67,4.58505e-05
2182,-199.67,4.58295e-05
2183,-199.67,4.58085e-05
2184,-199.67,4.57875e-05
2185,-199.67,4.57666e-05
2186,-199.671,4.57457e-05
2187,-199.671,4.57247e-05
2188,-199.671,4.57038e-05
2189,-199.671,4.5683e-05
2190,-199.671,4.56621e-05
2191,-199.671,4.56413e-05
2192,-199.672,4.56204e-05
2193,-199.668,3.64797e-05
2194,-199.668,3.64631e-05
2195,-199.668,3.64465e-05
2196,-199.668,3.64299e-05
2197,-199.669,3.64133e-05
2198,-199.669,3.63967e-05
2199,-199.669,3.63802e-05
2200,-199.669,3.63636e-05
2201,-199.669,3.63471e-05
2202,-199.669,3.63306e-05
2203,-199.67,3.63141e-05
2204,-199.67,3.62976e-05
2205,-199.67,3.62812e-05
2206,-199.67,3.62647e-05
2207,-199.67,3.62483e-05
2208,-199.67,3.62319e-05
2209,-199.67,3.62155e-05
2210,-199.671,3.61991e-05
2211,-199.671,3.61827e-05
2212,-199.671,3.61664e-05
2213,-199.671,3.615e-05
2214,-199.671,3.61337e-05
2215,-199.671,3.61174e-05
2216,-199.671,3.61011e-05
2217,-199.672,3.60848e-05
2218,-199.672,3.60685e-05
2219,-199.672,3.60523e-05
2220,-199.672,3.6036e-05
2221,-199.672,3.60198e-05
2222,-199.672,3.60036e-05
2223,-199.673,3.59874e-05
2224,-199.673,3.59712e-05
2225,-199.673,3.59551e-05
2226,-199.673,3.59389e-05
2227,-199.673,3.59228e-05
2228,-199.673,3.59066e-05
2229,-199.673,3.58905e-05
2230,-199.674,3.58744e-05
2231,-199.674,3.58584e-05
2232,-199.674,3.58423e-05
2233,-199.674,3.58262e-05
2234,-199.674,3.58102e-05
2235,-199.674,3.57942e-05
2236,-199.674,3.57782e-05
2237,-199.675,3.57622e-05
2238,-199.675,3.57462e-05
2239,-199.675,3.57302e-05
2240,-199.675,3.57143e-05
2241,-199.675,3.56983e-05
2242,-199.675,3.56824e-05
2243,-199.675,3.56665e-05
2244,-199.676,3.56506e-05
2245,-199.676,3.56347e-05
2246,-199.676,3.56189e-05
2247,-199.676,3.5603e-05
2248,-199.676,3.55872e-05
2249,-199.676,3.55714e-05
2250,-199.676,3.55556e-05
2251,-199.677,3.55398e-05
2252,-199.677,3.5524e-05
2253,-199.677,3.55082e-05
2254,-199.677,3.54925e-05
2255,-199.677,3.54767e-05
2256,-199.677,3.5461e-05
2257,-199.677,3.54453e-05
2258,-199.678,3.54296e-05
2259,-199.678,3.54139e-05
2260,-199.678,3.53982e-05
2261,-199.678,3.53826e-05
2262,-199.678,3.53669e-05
2263,-199.678,3.53513e-05
2264,-199.678,3.53357e-05
2265,-199.679,3.53201e-05
2266,-199.679,3.53045e-05
2267,-199.679,3.52889e-05
2268,-199.679,3.52734e-05
2269,-199.679,3.52578e-05
2270,-199.679,3.52423e-05
2271,-199.679,3.52268e-05
2272,-199.68,3.52113e-05
2273,-199.676,2.63968e-05
2274,-199.676,2.63852e-05
2275,-199.676,2.63736e-05
2276,-199.677,2.6362e-05
2277,-199.677,2.63505e-05
2278,-199.677,2.63389e-05
2279,-199.677,2.63273e-05
2280,-199.677,2.63158e-05
2281,-199.677,2.63043e-05
2282,-199.677,2.62927e-05
2283,-199.678,2.62812e-05
2284,-199.678,2.62697e-05
2285,-199.678,2.62582e-05
2286,-199.678,2.62467e-05
2287,-199.678,2.62352e-05
2288,-199.678,2.62238e-05
2289,-199.678,2.62123e-05
2290,-199.679,2.62009e-05
2291,-199.679,2.61894e-05
2292,-199.679,2.6178e-05
2293,-199.679,2.61666e-05
2294,-199.679,2.61552e-05
2295,-199.679,2.61438e-05
2296,-199.679,2.61324e-05
2297,-199.68,2.6121e-05
2298,-199.68,2.61097e-05
2299,-199.68,2.60983e-05
2300,-199.68,2.6087e-05
2301,-199.68,2.60756e-05
2302,-199.68,2.60643e-05
2303,-199.68,2.6053e-05
2304,-199.681,2.60417e-05
2305,-199.681,2.60304e-05
2306,-199.681,2.60191e-05
2307,-199.681,2.60078e-05
2308,-199.681,2.59965e-05
2309,-199.681,2.59853e-05
2310,-199.681,2.5974e-05
2311,-199.682,2.59628e-05
2312,-199.682,2.59516e-05
2313,-199.682,2.59403e-05
2314,-199.682,2.59291e-05
2315,-199.682,2.59179e-05
2316,-199.682,2.59067e-05
2317,-199.682,2.58956e-05
2318,-199.682,2.58844e-05
2319,-199.683,2.58732e-05
2320,-199.683,2.58621e-05
2321,-199.683,2.58509e-05
2322,-199.683,2.58398e-05
2323,-199.683,2.58287e-05
2324,-199.683,2.58176e-05
2325,-199.683,2.58065e-05
2326,-199.684,2.57954e-05
2327,-199.684,2.57843e-05
2328,-199.684,2.57732e-05
2329,-199.684,2.57621e-05
2330,-199.684,2.57511e-05
2331,-199.684,2.574e-05
2332,-199.684,2.5729e-05
2333,-199.685,2.5718e-05
2334,-199.685,2.57069e-05
2335,-199.685,2.56959e-05
2336,-199.685,2.56849e-05
2337,-199.685,2.56739e-05
2338,-199.685,2.5663e-05
2339,-199.685,2.5652e-05
2340,-199.685,2.5641e-05
2341,-199.686,2.56301e-05
2342,-199.686,2.56191e-05
2343,-199.686,2.56082e-05
2344,-199.686,2.55973e-05
2345,-199.686,2.55864e-05
2346,-199.686,2.55754e-05
2347,-199.686,2.55646e-05
2348,-199.687,2.55537e-05
2349,-199.687,2.55428e-05
2350,-199.687,2.55319e-05
2351,-199.687,2.55211e-05
2352,-199.687,2.55102e-05
2353,-199.687,2.54994e-05
2354,-199.687,2.54885e-05
2355,-199.687,2.54777e-05
2356,-199.688,2.54669e-05
2357,-199.688,2.54561e-05
2358,-199.688,2.54453e-05
2359,-199.688,2.54345e-05
2360,-199.688,2.54237e-05
2361,-199.685,1.6942e-05
2362,-199.685,1.69348e-05
2363,-199.685,1.69276e-05
2364,-199.685,1.69205e-05
2365,-199.685,1.69133e-05
2366,-199.686,1.69062e-05
2367,-199.686,1.6899e-05
2368,-199.686,1.68919e-05
2369,-199.686,1.68848e-05
2370,-199.686,1.68776e-05
2371,-199.686,1.68705e-05
2372,-199.686,1.68634e-05
2373,-199.686,1.68563e-05
2374,-199.687,1.68492e-05
2375,-199.687,1.68421e-05
2376,-199.687,1.6835e-05
2377,-199.687,1.68279e-05
2378,-199.687,1.68209e-05
2379,-199.687,1.68138e-05
2380,-199.687,1.68067e-05
2381,-199.688,1.67997e-05
2382,-199.688,1.67926e-05
2383,-199.688,1.67856e-05
2384,-199.688,1.67785e-05
2385,-199.688,1.67715e-05
2386,-199.688,1.67645e-05
2387,-199.688,1.67574e-05
2388,-199.688,1.67504e-05
2389,-199.689,1.67434e-05
2390,-199.689,1.67364e-05
2391,-199.689,1.67294e-05
2392,-199.689,1.67224e-05
2393,-199.689,1.67154e-05
2394,-199.689,1.67084e-05
2395,-199.689,1.67015e-05
2396,-199.689,1.66945e-05
2397,-199.69,1.66875e-05
2398,-199.69,1.66806e-05
2399,-199.69,1.66736e-05
2400,-199.69,1.66667e-05
2401,-199.69,1.66597e-05
2402,-199.69,1.66528e-05
2403,-199.69,1.66459e-05
2404,-199.691,1.66389e-05
2405,-199.691,1.6632e-05
2406,-199.691,1.66251e-05
2407,-199.691,1.66182e-05
2408,-199.691,1.66113e-05
2409,-199.691,1.66044e-05
2410,-199.691,1.65975e-05
2411,-199.691,1.65906e-05
2412,-199.692,1.65837e-05
2413,-199.692,1.65769e-05
2414,-199.692,1.657e-05
2415,-199.692,1.65631e-05
2416,-199.692,1.65563e-05
2417,-199.692,1.65494e-05
2418,-199.692,1.65426e-05
2419,-199.692,1.65358e-05
2420,-199.693,1.65289e-05
2421,-199.693,1.65221e-05
2422,-199.693,1.65153e-05
2423,-199.693,1.65085e-05
2424,-199.693,1.65016e-05
2425,-199.693,1.64948e-05
2426,-199.693,1.6488e-05
2427,-199.693,1.64813e-05
2428,-199.694,1.64745e-05
2429,-199.694,1.64677e-05
2430,-199.694,1.64609e-05
2431,-199.694,1.64541e-05
2432,-199.694,1.64474e-05
2433,-199.694,1.64406e-05
2434,-199.694,1.64339e-05
2435,-199.694,1.64271e-05
2436,-199.695,1.64204e-05
2437,-199.695,1.64136e-05
2438,-199.695,1.64069e-05
2439,-199.695,1.64002e-05
2440,-199.692,2.45902e-05
2441,-199.692,2.45801e-05
2442,-199.692,2.457e-05
2443,-199.692,2.456e-05
2444,-199.692,2.45499e-05
2445,-199.692,2.45399e-05
2446,-199.693,2.45298e-05
2447,-199.693,2.45198e-05
2448,-199.693,2.45098e-05
2449,-199.693,2.44998e-05
2450,-199.693,2.44898e-05
2451,-199.693,2.44798e-05
2452,-199.693,2.44698e-05
2453,-199.693,2.44598e-05
2454,-199.694,2.44499e-05
2455,-199.694,2.44399e-05
2456,-199.694,2.443e-05
2457,-199.694,2.442e-05
2458,-199.694,2.44101e-05
2459,-199.694,2.44002e-05
2460,-199.694,2.43902e-05
2461,-199.694,2.43803e-05
2462,-199.695,2.43704e-05
2463,-199.695,2.43605e-05
2464,-199.695,2.43506e-05
2465,-199.695,2.43408e-05
2466,-199.695,2.43309e-05
2467,-199.695,2.4321e-05
2468,-199.695,2.43112e-05
2469,-199.692,3.24018e-05
2470,-199.692,3.23887e-05
2471,-199.692,3.23756e-05
2472,-199.693,3.23625e-05
2473,-199.693,3.23494e-05
2474,-199.693,3.23363e-05
2475,-199.693,3.23232e-05
2476,-199.693,3.23102e-05
2477,-199.693,3.22971e-05
2478,-199.693,3.22841e-05
2479,-199.693,3.22711e-05
2480,-199.694,3.22581e-05
2481,-199.694,3.22451e-05
2482,-199.694,3.22321e-05
2483,-199.694,3.22191e-05
2484,-199.694,3.22061e-05
2485,-199.694,3.21932e-05
2486,-199.694,3.21802e-05
2487,-199.694,3.21673e-05
2488,-199.695,3.21543e-05
2489,-199.695,3.21414e-05
2490,-199.695,3.21285e-05
2491,-199.695,3.21156e-05
2492,-199.695,3.21027e-05
2493,-199.695,3.20899e-05
2494,-199.695,3.2077e-05
2495,-199.695,3.20641e-05
2496,-199.696,3.20513e-05
2497,-199.696,3.20384e-05
2498,-199.696,3.20256e-05
2499,-199.696,3.20128e-05
2500,-199.696,3.2e-05
2501,-199.696,3.19872e-05
2502,-199.696,3.19744e-05
2503,-199.696,3.19616e-05
2504,-199.696,3.19489e-05
2505,-199.697,3.19361e-05
2506,-199.697,3.19234e-05
2507,-199.697,3.19107e-05
2508,-199.697,3.18979e-05
2509,-199.697,3.18852e-05
2510,-199.697,3.18725e-05
2511,-199.697,3.18598e-05
2512,-199.697,3.18471e-05
2513,-199.698,3.18345e-05
2514,-199.698,3.18218e-05
2515,-199.698,3.18091e-05
2516,-199.698,3.17965e-05
2517,-199.698,3.17839e-05
2518,-199.698,3.17712e-05
2519,-199.698,3.17586e-05
2520,-199.698,3.1746e-05
2521,-199.699,3.17334e-05
2522,-199.699,3.17209e-05
2523,-199.699,3.17083e-05
2524,-199.699,3.16957e-05
2525,-199.699,3.16832e-05
2526,-199.699,3.16706e-05
2527,-199.699,3.16581e-05
2528,-199.699,3.16456e-05
2529,-199.699,3.16331e-05
2530,-199.7,3.16206e-05
2531,-199.7,3.16081e-05
2532,-199.7,3.15956e-05
2533,-199.7,3.15831e-05
2534,-199.7,3.15706e-05
2535,-199.7,3.15582e-05
2536,-199.7,3.15457e-05
2537,-199.7,3.15333e-05
2538,-199.701,3.15209e-05
2539,-199.701,3.15085e-05
2540,-199.701,3.14961e-05
2541,-199.698,2.36128e-05
2542,-199.698,2.36035e-05
2543,-199.698,2.35942e-05
2544,-199.698,2.35849e-05
2545,-199.698,2.35756e-05
2546,-199.698,2.35664e-05
2547,-199.698,2.35571e-05
2548,-199.699,2.35479e-05
2549,-199.699,2.35386e-05
2550,-199.699,2.35294e-05
2551,-199.699,2.35202e-05
2552,-199.699,2.3511e-05
2553,-199.699,2.35018e-05
2554,-199.699,2.34926e-05
2555,-199.699,2.34834e-05
2556,-199.696,1.56495e-05
2557,-199.697,1.56433e-05
2558,-199.697,1.56372e-05
2559,-199.697,1.56311e-05
2560,-199.697,1.5625e-05
2561,-199.697,1.56189e-05
2562,-199.697,1.56128e-05
2563,-199.697,1.56067e-05
2564,-199.697,1.56006e-05
2565,-199.697,1.55945e-05
2566,-199.698,1.55885e-05
2567,-199.698,1.55824e-05
2568,-199.698,1.55763e-05
2569,-199.698,1.55703e-05
2570,-199.698,1.55642e-05
2571,-199.698,1.55581e-05
2572,-199.698,1.55521e-05
2573,-199.698,1.55461e-05
2574,-199.699,1.554e-05
2575,-199.699,1.5534e-05
2576,-199.699,1.5528e-05
2577,-199.699,1.55219e-05
2578,-199.699,1.55159e-05
2579,-199.699,1.55099e-05
2580,-199.699,1.55039e-05
2581,-199.699,1.54979e-05
2582,-199.699,1.54919e-05
2583,-199.7,1.54859e-05
2584,-199.7,1.54799e-05
2585,-199.7,1.54739e-05
2586,-199.7,1.54679e-05
2587,-199.7,1.54619e-05
2588,-199.7,1.54559e-05
2589,-199.7,1.545e-05
2590,-199.7,1.5444e-05
2591,-199.701,1.54381e-05
2592,-199.701,1.54321e-05
2593,-199.701,1.54261e-05
2594,-199.701,1.54202e-05
2595,-199.701,1.54143e-05
2596,-199.701,1.54083e-05
2597,-199.701,1.54024e-05
2598,-199.701,1.53965e-05
2599,-199.701,1.53905e-05
2600,-199.702,1.53846e-05
2601,-199.702,1.53787e-05
2602,-199.702,1.53728e-05
2603,-199.702,1.53669e-05
2604,-199.702,1.5361e-05
2605,-199.702,1.53551e-05
2606,-199.702,1.53492e-05
2607,-199.702,1.53433e-05
2608,-199.702,1.53374e-05
2609,-199.7,7.66577e-06
2610,-199.7,7.66283e-06
2611,-199.7,7.6599e-06
2612,-199.7,7.65697e-06
2613,-199.7,7.65404e-06
2614,-199.7,7.65111e-06
2615,-199.7,7.64818e-06
2616,-199.7,7.64526e-06
2617,-199.7,7.64234e-06
2618,-199.701,7.63942e-06
2619,-199.701,7.6365e-06
2620,-199.701,7.63359e-06
2621,-199.701,7.63068e-06
2622,-199.701,7.62776e-06
2623,-199.701,7.62486e-06
2624,-199.701,7.62195e-06
2625,-199.701,7.61905e-06
2626,-199.701,7.61615e-06
2627,-199.702,7.61325e-06
2628,-199.702,7.61035e-06
2629,-199.702,7.60746e-06
2630,-199.702,7.60456e-06
2631,-199.702,7.60167e-06
2632,-199.702,7.59878e-06
2633,-199.702,7.5959e-06
2634,-199.702,7.59301e-06
2635,-199.702,7.59013e-06
2636,-199.703,7.58725e-06
2637,-199.703,7.58438e-06
2638,-199.703,7.5815e-06
2639,-199.703,7.57863e-06
2640,-199.703,7.57576e-06
2641,-199.703,7.57289e-06
2642,-199.703,7.57002e-06
2643,-199.703,7.56716e-06
2644,-199.703,7.5643e-06
2645,-199.704,7.56144e-06
2646,-199.704,7.55858e-06
2647,-199.704,7.55572e-06
2648,-199.704,7.55287e-06
2649,-199.704,7.55002e-06
2650,-199.704,7.54717e-06
2651,-199.704,7.54432e-06
2652,-199.704,7.54148e-06
2653,-199.704,7.53864e-06
2654,-199.705,7.53579e-06
2655,-199.705,7.53296e-06
2656,-199.705,7.53012e-06
2657,-199.705,7.52729e-06
2658,-199.705,7.52445e-06
2659,-199.705,7.52162e-06
2660,-199.705,7.5188e-06
2661,-199.705,7.51597e-06
2662,-199.705,7.51315e-06
2663,-199.706,7.51033e-06
2664,-199.706,7.50751e-06
2665,-199.706,7.50469e-06
2666,-199.706,7.50188e-06
2667,-199.706,7.49906e-06
2668,-199.706,7.49625e-06
2669,-199.706,7.49344e-06
2670,-199.706,7.49064e-06
2671,-199.706,7.48783e-06
2672,-199.707,7.48503e-06
2673,-199.707,7.48223e-06
2674,-199.707,7.47943e-06
2675,-199.707,7.47664e-06
2676,-199.707,7.47384e-06
2677,-199.707,7.47105e-06
2678,-199.707,7.46826e-06
2679,-199.707,7.46547e-06
2680,-199.707,7.46269e-06
2681,-199.708,7.4599e-06
2682,-199.708,7.45712e-06
2683,-199.708,7.45434e-06
2684,-199.708,7.45156e-06
2685,-199.708,7.44879e-06
2686,-199.705,1.4892e-05
2687,-199.705,1.48865e-05
2688,-199.705,1.4881e-05
2689,-199.705,1.48754e-05
2690,-199.706,1.48699e-05
2691,-199.706,1.48644e-05
2692,-199.706,1.48588e-05
2693,-199.706,1.48533e-05
2694,-199.706,1.48478e-05
2695,-199.706,1.48423e-05
2696,-199.706,1.48368e-05
2697,-199.706,1.48313e-05
2698,-199.706,1.48258e-05
2699,-199.707,1.48203e-05
2700,-199.707,1.48148e-05
2701,-199.707,1.48093e-05
2702,-199.707,1.48038e-05
2703,-199.707,1.47984e-05
2704,-199.707,1.47929e-05
2705,-199.707,1.47874e-05
2706,-199.707,1.4782e-05
2707,-199.707,1.47765e-05
2708,-199.708,1.4771e-05
2709,-199.708,1.47656e-05
2710,-199.708,1.47601e-05
2711,-199.708,1.47547e-05
2712,-199.708,1.47493e-05
2713,-199.708,1.47438e-05
2714,-199.708,1.47384e-05
2715,-199.705,7.36648e-06
2716,-199.705,7.36377e-06
2717,-199.706,7.36106e-06
2718,-199.706,7.35835e-06
2719,-199.706,7.35565e-06
2720,-199.706,7.35294e-06
2721,-199.706,7.35024e-06
2722,-199.703,1.46951e-05
2723,-199.703,1.46897e-05
2724,-199.703,1.46843e-05
2725,-199.701,2.20183e-05
2726,-199.701,2.20103e-05
2727,-199.701,2.20022e-05
2728,-199.701,2.19941e-05
2729,-199.701,2.19861e-05
2730,-199.701,2.1978e-05
2731,-199.701,2.197e-05
2732,-199.701,2.19619e-05
2733,-199.701,2.19539e-05
2734,-199.702,2.19459e-05
2735,-199.702,2.19378e-05
2736,-199.702,2.19298e-05
2737,-199.702,2.19218e-05
2738,-199.702,2.19138e-05
2739,-199.702,2.19058e-05
2740,-199.702,2.18978e-05
2741,-199.702,2.18898e-05
2742,-199.702,2.18818e-05
2743,-199.703,2.18739e-05
2744,-199.703,2.18659e-05
2745,-199.703,2.18579e-05
2746,-199.703,2.185e-05
2747,-199.703,2.1842e-05
2748,-199.703,2.18341e-05
2749,-199.7,2.91015e-05
2750,-199.697,2.18182e-05
2751,-199.698,2.18103e-05
2752,-199.698,2.18023e-05
2753,-199.698,2.17944e-05
2754,-199.698,2.17865e-05
2755,-199.698,2.17786e-05
2756,-199.698,2.17707e-05
2757,-199.698,2.17628e-05
